 NPM(K)    PM(M)      WS(M)     CPU(s)      Id  SI ProcessName
      7     1,11       5,27       0,00    4584   0 ssh-agent
      7     5,06       5,29       0,03   13224   1 ssh-agent
     30    23,50      67,27       1,44    5124   1 StartMenuExperienceHost
     23    11,60      31,36       0,00    1048   0 svchost
     20     7,69      15,64       0,00    1200   0 svchost
     13     2,48       8,28       0,00    1300   0 svchost
      7     1,22       5,21       0,00    1484   0 svchost
      9     1,13       5,18       0,00    1520   0 svchost
      7     1,44       5,89       0,00    1592   0 svchost
     13     2,50      10,21       0,00    1628   0 svchost
     17     6,12      15,29       0,00    1636   0 svchost
     13     5,73      15,73       0,00    1644   0 svchost
      9     1,81       8,11       0,00    1648   0 svchost
     11     2,63       8,55       0,00    1844   0 svchost
     12     3,07      17,87       0,00    1852   0 svchost
      9     1,91       7,61       0,00    1908   0 svchost
     16    18,15      19,43       0,00    1968   0 svchost
     12     1,89       8,24       0,00    2052   0 svchost
     12     2,31      11,31       0,00    2140   0 svchost
     25     4,79       8,77       0,00    2204   0 svchost
      8     1,42       6,93       0,00    2336   0 svchost
     10     2,57       7,92       0,00    2352   0 svchost
     16    13,30      21,93       0,00    2380   0 svchost
     16     5,05      12,95       0,00    2580   0 svchost
     10     2,15      10,18       0,00    2688   0 svchost
     12     3,14       9,80       0,00    2740   0 svchost
      9     8,12      15,99       0,00    2856   0 svchost
     12     4,32      13,21       0,00    2924   0 svchost
     11     2,34       8,39       0,00    2948   0 svchost
     15     3,43       8,82       0,00    3040   0 svchost
     12     2,81      13,37       0,00    3132   0 svchost
      8     1,46       6,72       0,00    3136   0 svchost
      7     1,28       5,62       0,00    3148   0 svchost
      9     1,98       7,99       0,00    3328   0 svchost
     10     1,86       7,58       0,00    3336   0 svchost
     33    13,43      25,81       0,00    3372   0 svchost
     19     5,97      17,46       0,00    3400   0 svchost
     16    10,69       9,72       0,00    3512   0 svchost
     12     2,88      12,65       0,00    3544   0 svchost
     19     8,74      17,60       0,00    3640   0 svchost
     11     1,67       6,51       0,00    3680   0 svchost
     15     2,88      10,21       0,00    3688   0 svchost
     24     6,19      19,35       0,00    3888   0 svchost
     15     2,90      13,73       0,00    4032   0 svchost
     10     1,91       8,02       0,00    4176   0 svchost
     12     4,04       9,44       0,00    4220   0 svchost
     18     8,31      33,82       0,78    4304   1 svchost
      8     1,80       6,60       0,00    4308   0 svchost
     25     3,61      12,90       0,00    4320   0 svchost
     22     8,27      32,89       0,84    4372   1 svchost
      9     1,53       6,55       0,00    4460   0 svchost
      7     1,25       5,49       0,00    4468   0 svchost
     27    16,32      32,54       0,00    4476   0 svchost
     13     2,66       7,93       0,00    4484   0 svchost
     19    18,20      25,31       0,00    4520   0 svchost
     18     4,32      19,13       0,00    4536   0 svchost
      8     1,54       7,02       0,00    4544   0 svchost
     16     2,77      10,50       0,00    4556   0 svchost
     16    10,29      21,38       0,00    4992   0 svchost
     12     2,77      11,58       0,00    5000   0 svchost
     11     2,26       8,89       0,00    5004   0 svchost
     14     3,11      16,32       0,00    5036   0 svchost
     12     2,26       7,33       0,00    5080   0 svchost
      7     1,24       5,30       0,00    5112   0 svchost
     26     3,45      13,12       0,00    5496   0 svchost
     22     2,04       7,39       0,00    6184   0 svchost
     12     2,42      10,16       0,00    6760   0 svchost
     24     4,70      17,75       0,00    7400   0 svchost
      9     1,72       7,89       0,00    7584   0 svchost
     12     3,99      15,83       0,00    7640   0 svchost
     20     2,71      11,41       0,00    7772   0 svchost
     11     2,13       8,57       0,00    9360   0 svchost
     12     3,12      16,11       0,12    9516   1 svchost
     10     1,91       8,66       0,00    9648   0 svchost
     12     2,23      10,50       0,00    9704   0 svchost
     11     2,34       9,38       0,00   11968   0 svchost
     10     1,80       8,94       0,00   12316   0 svchost
     26     5,55      22,74       0,58   12784   1 svchost
     10     2,19      12,96       0,00   13192   0 svchost
     20     6,82      21,27       0,88   13504   1 svchost
      9     1,54      10,25       0,00   13516   0 svchost
     12     2,61      12,45       0,00   14956   0 svchost
      0     0,20       2,64       0,00       4   0 System
     41    25,59       2,16       1,06    4616   1 SystemSettings
     31     6,06      15,51       0,23    6540   1 taskhostw
     22    13,65      51,75       0,48   11248   1 TextInputHost
     18     8,70      19,59       0,00    4780   0 tphkload
      9     1,43       6,70       0,44    8176   1 tposd
     10     2,07       9,48       0,12    9716   1 UserOOBEBroker
     10     2,51      10,63       0,00    5772   0 vmcompute
      0   302,68     302,02       0,00    7476   0 vmmem
     23    39,48      22,25       0,00    2652   0 vmms
     32    10,40      17,95       0,00    8008   0 vmwp
     37    49,58      96,27      20,28   12348   1 WindowsTerminal
     11     1,39       6,37       0,00     880   0 wininit
     14     2,88      12,33       0,00     924   1 winlogon
     71    49,08       2,04       2,11     860   1 WinStore.App
      7     1,16       5,64       0,00    2544   0 wlanext
     20    11,09      25,39       0,00    6808   0 WmiPrvSE
      7     1,18       6,11       0,02   10208   1 wslhost
     14     8,91      10,88       0,00    1076   0 WUDFHost
     17     9,71      21,36       0,00    1260   0 WUDFHost
      8     1,62       6,07       0,00    2788   0 WUDFHost
     17     6,09      19,98       9,17   14416   1 xampp-control
     39    26,86       2,67       1,02   11020   1 YourPhone
     15     3,12      15,23       0,00    9988   0 aesm_service
     25    26,90      35,29       0,41   14904   1 ApplicationFrameHost
      7     1,15       5,29       0,00    5336   0 ApsInsMonSvc
      8     1,60       6,59       0,00    4604   0 ApsInsSvc
      8     1,55       6,10       0,00    4512   0 armsvc
      9     6,91       9,64       0,14    4600   1 bash
      8     5,22       6,79       0,03    9232   1 bash
      9     6,96       9,34       0,36   12576   1 bash
      9     7,03       9,54       0,20   14952   1 bash
      9     5,18       8,00       0,72   15036   1 bash
     28    22,62       1,54       0,94   12324   1 Calculator
      5     2,62       4,55       0,03    2060   1 cmd
      5     2,95       4,49       0,05   12932   1 cmd
      5     2,20       4,05       0,02   14208   1 cmd
     49    40,17       5,38       1,55   12216   1 ColorPickerUI
     26    29,31      38,61       0,00    6000   0 com.docker.service
      7     6,07       9,45       0,00    4100   0 conhost
      7     6,18       9,83       0,03   10216   1 conhost
      9     6,53      12,06       0,05   13524   1 conhost
     49    28,31      75,52       1,11    3724   1 Cortana
     26     1,92       4,73       0,00     772   0 csrss
     22     2,48       5,35       0,00     856   1 csrss
     16     3,99      19,25       1,48    7852   1 ctfmon
     17    25,84      25,54       0,00    4420   0 CxAudioSvc
     10     1,76       8,44       0,00    4564   0 CxAudMsg64
      8     1,45       6,10       0,00    4452   0 CxUIUSvc64
      9     1,32       7,04       0,00    4428   0 CxUtilSvc
     15     3,16       9,43       0,00    5544   0 dasHost
      6     0,91       4,52       0,00    7092   0 dasHost
     11     5,82      14,40       0,00    4980   0 DAX3API
     10     2,41      10,70       0,00    7044   1 DAX3API
      9     1,78       8,13       0,11   13080   1 DisplayLinkTrayApp
     14     2,06       7,92       0,05    9676   1 dllhost
     23     5,49      13,68       0,11    9912   1 dllhost
     16     3,10      10,62       0,00    9972   0 dllhost
      7     1,31       6,71       0,03   12416   1 dllhost
      7     1,46       5,18       2,80     852   1 dptf_helper
     39    55,24      90,20       0,00    1368   1 dwm
     13     1,91       9,34       0,00    4712   0 EasyResume
      7     1,99       6,04       0,00    4128   0 esif_uf
     14     6,56      13,89       0,97    4300   1 ETDCtrl
      9     1,87       6,82       0,00    3224   0 ETDService
     84    71,82     134,65      10,64    7416   1 explorer
     14     1,77       7,46       0,17   13140   1 FileZillaServer
     11     7,99      11,99       0,00    1084   1 fontdrvhost
      5     1,52       3,52       0,00    1092   0 fontdrvhost
     11     1,78       0,32       0,00    7524   0 GoogleCrashHandler
     10     1,81       0,28       0,00    8468   0 GoogleCrashHandler64
     29     9,39      18,93       0,45    1532   1 httpd
     50    15,24      22,14       0,25   14392   1 httpd
      9     1,87       6,52       0,00    3024   0 ibmpmsvc
      0     0,06       0,01       0,00       0   0 Idle
     10     1,85       8,85       0,00    2216   0 igfxCUIService
     14     3,64      13,77       0,23    8508   1 igfxEM
     23    27,20      21,71       0,00    4748   0 IntelAudioService
      8     1,36       7,11       0,00    1832   0 IntelCpHDCPSvc
      7     1,43       6,92       0,00    1572   0 IntelCpHeciSvc
     10     1,58       7,62       0,00    5636   0 jhi_service
     62    55,74      71,70       0,00    4436   0 Lenovo.Modern.ImController
     48    29,24      49,57       1,70    7716   1 Lenovo.Modern.ImController.PluginHost.CompanionApp
     36    26,89      43,74       1,53   13804   1 Lenovo.Modern.ImController.PluginHost.Device
     41    41,46      60,55       2,14    3256   1 Lenovo.Modern.ImController.PluginHost.SettingsApp
      7     1,38       5,97       0,00    3032   0 LITSSvc
     13     3,77      12,78       0,00    4788   0 LMS
      6     0,95       3,05       0,00    1016   0 LsaIso
     27     7,93      21,36       0,00      88   0 lsass
      0     0,07       1,64       0,00    3380   0 MemoryCompression
      8     1,28       5,58       0,00    4412   0 mosquitto
     89   302,37     269,53       0,00    4444   0 MsMpEng
     16   205,88      29,82       0,34   12080   1 mysqld
     17     3,59      10,26       0,00    9136   0 NisSrv
     64    55,87      53,15       3,06     784   1 node
    188   396,53     399,46      62,64    2752   1 node
     19    17,98      29,49       0,44    9020   1 node
     19    18,44      31,16       0,45   12276   1 node
     18    16,71      29,15      19,73   12812   1 node
     26    33,94      56,04       0,00    4704   0 OfficeClickToRun
     31    42,36      55,21       0,00    4736   0 OneApp.IGCC.WinService
     10     2,06       8,76       0,14    4636   1 OpenConsole
     10     2,00       8,28       0,91   12568   1 OpenConsole
     10     2,10       8,53       0,22   14864   1 OpenConsole
     85   123,54      13,88      19,67   11268   1 PowerLauncher
     20     3,89       5,85       0,75    7008   1 PowerMgr
     18     3,96       4,20       0,34    7636   1 PowerToys
     15    29,01       3,30       0,55   12240   1 PowerToys.FancyZones
      9    15,79       1,31       0,38   12264   1 PowerToys.KeyboardManagerEngine
     57    43,07      78,27       0,69   11316   1 pwsh
     16    13,82      90,91       0,00     128   0 Registry
      8     1,43       6,87       0,00    4772   0 RstMwService
     16     6,12      24,40       0,33    4744   1 RuntimeBroker
     12     2,65      14,01       0,02    9488   1 RuntimeBroker
     17     6,20      24,92       1,19   10324   1 RuntimeBroker
     27    11,49      36,61       1,05   10784   1 RuntimeBroker
     16     3,87      17,79       2,31   11308   1 RuntimeBroker
      9     2,05       9,48       0,09   12456   1 RuntimeBroker
     12     2,82      16,02       0,91   13348   1 RuntimeBroker
      7     1,61       6,88       0,03   15128   1 RuntimeBroker
    125   160,57     236,55       7,50   10508   1 SearchApp
     72    30,63      35,95       0,00   10528   0 SearchIndexer
      0     0,18      38,04       0,00      72   0 SecureSystem
     15     3,87      14,32       0,00   12940   0 SecurityHealthService
      9     1,75       8,87       0,08   11084   1 SecurityHealthSystray
      6     4,44       4,45       0,00     708   1 sed
      6     4,44       4,45       0,02   11348   1 sed
     11     5,78      10,80       0,00     996   0 services
      4     0,59       2,92       0,00    4528   0 SessionService
     10     2,16       4,94       0,20    9172   1 SettingSyncHost
      7     7,62       8,23       0,00    2276   0 SgrmBroker
      7     5,12       5,77       0,00    5364   1 sh
      8     5,14       7,11       0,05    8868   1 sh
      7     5,13       5,77       0,02   10252   1 sh
      8     5,14       7,11       0,03   11868   1 sh
     15     8,52      18,06       0,00    1468   1 shtctky
     17     6,26      25,20       2,53    2984   1 sihost
      3     1,04       1,18       0,00     544   0 smss
      8     1,42       7,33       0,00   11076   0 SocketHeciServer
     23     6,05      17,32       0,00    2132   0 spoolsv
     13     9,06      14,37       0,00    5568   0 SPSSLVpnService
      9     1,89       7,88       0,00    4496   0 sqlwriter
      7     1,11       5,27       0,00    4584   0 ssh-agent
      7     5,06       5,29       0,03   13224   1 ssh-agent
     30    23,50      67,27       1,44    5124   1 StartMenuExperienceHost
     23    11,63      31,36       0,00    1048   0 svchost
     20     7,70      15,65       0,00    1200   0 svchost
     13     2,48       8,28       0,00    1300   0 svchost
      7     1,22       5,21       0,00    1484   0 svchost
      9     1,13       5,18       0,00    1520   0 svchost
      7     1,44       5,89       0,00    1592   0 svchost
     13     2,50      10,21       0,00    1628   0 svchost
     17     6,12      15,29       0,00    1636   0 svchost
     13     5,73      15,73       0,00    1644   0 svchost
      9     1,81       8,11       0,00    1648   0 svchost
     11     2,63       8,55       0,00    1844   0 svchost
     12     3,07      17,87       0,00    1852   0 svchost
      9     1,91       7,61       0,00    1908   0 svchost
     16    18,15      19,43       0,00    1968   0 svchost
     12     1,89       8,24       0,00    2052   0 svchost
     12     2,31      11,31       0,00    2140   0 svchost
     24     4,79       8,77       0,00    2204   0 svchost
      8     1,42       6,93       0,00    2336   0 svchost
     10     2,57       7,92       0,00    2352   0 svchost
     16    13,30      21,90       0,00    2380   0 svchost
     16     5,05      12,95       0,00    2580   0 svchost
     10     2,15      10,18       0,00    2688   0 svchost
     12     3,15       9,81       0,00    2740   0 svchost
      9     8,12      15,99       0,00    2856   0 svchost
     12     4,32      13,21       0,00    2924   0 svchost
     11     2,39       8,40       0,00    2948   0 svchost
     15     3,43       8,82       0,00    3040   0 svchost
     12     2,81      13,37       0,00    3132   0 svchost
      8     1,46       6,72       0,00    3136   0 svchost
      7     1,28       5,62       0,00    3148   0 svchost
      9     1,98       7,99       0,00    3328   0 svchost
     10     1,86       7,58       0,00    3336   0 svchost
     33    13,43      25,81       0,00    3372   0 svchost
     19     5,97      17,46       0,00    3400   0 svchost
     16    10,69       9,72       0,00    3512   0 svchost
     12     2,88      12,65       0,00    3544   0 svchost
     19     8,74      17,60       0,00    3640   0 svchost
     11     1,67       6,51       0,00    3680   0 svchost
     15     2,88      10,21       0,00    3688   0 svchost
     24     6,13      19,29       0,00    3888   0 svchost
     15     2,90      13,73       0,00    4032   0 svchost
     10     1,91       8,02       0,00    4176   0 svchost
     12     4,04       9,44       0,00    4220   0 svchost
     18     8,31      33,82       0,78    4304   1 svchost
      8     1,80       6,60       0,00    4308   0 svchost
     25     3,61      12,90       0,00    4320   0 svchost
     22     8,27      32,89       0,84    4372   1 svchost
      9     1,53       6,55       0,00    4460   0 svchost
      7     1,25       5,49       0,00    4468   0 svchost
     27    16,32      32,54       0,00    4476   0 svchost
     13     2,66       7,93       0,00    4484   0 svchost
     19    18,33      25,49       0,00    4520   0 svchost
     18     4,32      19,13       0,00    4536   0 svchost
      8     1,54       7,02       0,00    4544   0 svchost
     16     2,77      10,50       0,00    4556   0 svchost
     17    10,34      21,39       0,00    4992   0 svchost
     12     2,77      11,58       0,00    5000   0 svchost
     11     2,26       8,89       0,00    5004   0 svchost
     14     3,11      16,32       0,00    5036   0 svchost
     12     2,26       7,33       0,00    5080   0 svchost
      7     1,24       5,30       0,00    5112   0 svchost
     26     3,45      13,12       0,00    5496   0 svchost
     22     2,04       7,39       0,00    6184   0 svchost
     12     2,42      10,16       0,00    6760   0 svchost
     24     4,70      17,75       0,00    7400   0 svchost
      9     1,72       7,89       0,00    7584   0 svchost
     12     3,99      15,83       0,00    7640   0 svchost
     20     2,71      11,41       0,00    7772   0 svchost
     11     2,13       8,57       0,00    9360   0 svchost
     12     3,12      16,11       0,12    9516   1 svchost
     10     1,91       8,66       0,00    9648   0 svchost
     12     2,23      10,50       0,00    9704   0 svchost
     11     2,34       9,38       0,00   11968   0 svchost
     10     1,80       8,94       0,00   12316   0 svchost
     26     5,55      22,74       0,58   12784   1 svchost
     10     2,19      12,96       0,00   13192   0 svchost
     20     6,82      21,27       0,88   13504   1 svchost
      9     1,54      10,25       0,00   13516   0 svchost
     12     2,61      12,45       0,00   14956   0 svchost
      0     0,20       2,65       0,00       4   0 System
     41    25,59       2,16       1,06    4616   1 SystemSettings
     31     6,06      15,51       0,23    6540   1 taskhostw
     22    13,65      51,75       0,48   11248   1 TextInputHost
     18     8,70      19,59       0,00    4780   0 tphkload
      9     1,43       6,70       0,44    8176   1 tposd
     10     2,07       9,48       0,12    9716   1 UserOOBEBroker
     10     2,51      10,63       0,00    5772   0 vmcompute
      0   302,68     302,02       0,00    7476   0 vmmem
     23    39,48      22,25       0,00    2652   0 vmms
     32    10,40      17,96       0,00    8008   0 vmwp
     37    49,59      96,27      20,34   12348   1 WindowsTerminal
     11     1,39       6,37       0,00     880   0 wininit
     14     2,88      12,33       0,00     924   1 winlogon
     71    49,08       2,04       2,11     860   1 WinStore.App
      7     1,16       5,64       0,00    2544   0 wlanext
     20    11,09      25,39       0,00    6808   0 WmiPrvSE
      7     1,18       6,11       0,02   10208   1 wslhost
     14     8,91      10,88       0,00    1076   0 WUDFHost
     17     9,71      21,36       0,00    1260   0 WUDFHost
      8     1,62       6,07       0,00    2788   0 WUDFHost
     17     6,09      19,98       9,19   14416   1 xampp-control
     39    26,86       2,67       1,02   11020   1 YourPhone
     15     3,12      15,23       0,00    9988   0 aesm_service
     25    26,90      35,29       0,41   14904   1 ApplicationFrameHost
      7     1,15       5,29       0,00    5336   0 ApsInsMonSvc
      8     1,60       6,59       0,00    4604   0 ApsInsSvc
      8     1,55       6,10       0,00    4512   0 armsvc
      9     6,91       9,64       0,14    4600   1 bash
      9     6,96       9,34       0,36   12576   1 bash
      8     5,21       6,79       0,02   12972   1 bash
      9     7,03       9,54       0,20   14952   1 bash
      9     5,18       8,00       0,72   15036   1 bash
     28    22,62       1,54       0,94   12324   1 Calculator
      5     2,62       4,55       0,03    2060   1 cmd
      5     2,95       4,49       0,05   12932   1 cmd
      5     2,20       4,05       0,02   14208   1 cmd
     49    40,17       5,38       1,55   12216   1 ColorPickerUI
     26    29,31      38,61       0,00    6000   0 com.docker.service
      7     6,07       9,45       0,00    4100   0 conhost
      7     6,18       9,83       0,03   10216   1 conhost
      9     6,53      12,06       0,05   13524   1 conhost
     49    28,31      75,52       1,11    3724   1 Cortana
     26     1,92       4,73       0,00     772   0 csrss
     22     2,48       5,35       0,00     856   1 csrss
     16     3,99      19,25       1,48    7852   1 ctfmon
     17    25,84      25,54       0,00    4420   0 CxAudioSvc
     10     1,76       8,44       0,00    4564   0 CxAudMsg64
      8     1,45       6,10       0,00    4452   0 CxUIUSvc64
      9     1,32       7,04       0,00    4428   0 CxUtilSvc
     15     3,16       9,43       0,00    5544   0 dasHost
      6     0,91       4,52       0,00    7092   0 dasHost
     11     5,82      14,40       0,00    4980   0 DAX3API
     10     2,41      10,70       0,00    7044   1 DAX3API
      9     1,78       8,13       0,11   13080   1 DisplayLinkTrayApp
     14     2,06       7,92       0,05    9676   1 dllhost
     23     5,49      13,68       0,11    9912   1 dllhost
     16     3,10      10,62       0,00    9972   0 dllhost
      7     1,31       6,71       0,03   12416   1 dllhost
      7     1,46       5,18       2,80     852   1 dptf_helper
     39    55,24      90,20       0,00    1368   1 dwm
     13     1,91       9,34       0,00    4712   0 EasyResume
      7     1,99       6,04       0,00    4128   0 esif_uf
     14     6,56      13,89       0,97    4300   1 ETDCtrl
      9     1,87       6,82       0,00    3224   0 ETDService
     84    71,82     134,65      10,64    7416   1 explorer
     14     1,77       7,46       0,17   13140   1 FileZillaServer
     11     7,99      11,99       0,00    1084   1 fontdrvhost
      5     1,52       3,52       0,00    1092   0 fontdrvhost
     11     1,78       0,32       0,00    7524   0 GoogleCrashHandler
     10     1,81       0,28       0,00    8468   0 GoogleCrashHandler64
     29     9,39      18,93       0,45    1532   1 httpd
     50    15,24      22,14       0,25   14392   1 httpd
      9     1,87       6,52       0,00    3024   0 ibmpmsvc
      0     0,06       0,01       0,00       0   0 Idle
     10     1,85       8,85       0,00    2216   0 igfxCUIService
     14     3,64      13,77       0,23    8508   1 igfxEM
     23    27,20      21,71       0,00    4748   0 IntelAudioService
      8     1,36       7,11       0,00    1832   0 IntelCpHDCPSvc
      7     1,43       6,92       0,00    1572   0 IntelCpHeciSvc
     10     1,58       7,62       0,00    5636   0 jhi_service
     62    55,67      71,88       0,00    4436   0 Lenovo.Modern.ImController
     48    29,24      49,57       1,70    7716   1 Lenovo.Modern.ImController.PluginHost.CompanionApp
     36    26,89      43,74       1,53   13804   1 Lenovo.Modern.ImController.PluginHost.Device
     41    41,46      60,55       2,14    3256   1 Lenovo.Modern.ImController.PluginHost.SettingsApp
      7     1,38       5,97       0,00    3032   0 LITSSvc
     13     3,77      12,78       0,00    4788   0 LMS
      6     0,95       3,05       0,00    1016   0 LsaIso
     27     7,93      21,36       0,00      88   0 lsass
      0     0,07       1,64       0,00    3380   0 MemoryCompression
      8     1,28       5,58       0,00    4412   0 mosquitto
     89   302,37     269,55       0,00    4444   0 MsMpEng
     16   205,88      29,82       0,34   12080   1 mysqld
     17     3,59      10,26       0,00    9136   0 NisSrv
     64    55,87      53,15       3,06     784   1 node
    188   396,53     399,59      62,64    2752   1 node
     19    17,98      29,49       0,44    9020   1 node
     19    18,44      31,16       0,45   12276   1 node
     18    16,71      29,39      19,73   12812   1 node
     26    33,94      56,04       0,00    4704   0 OfficeClickToRun
     31    42,36      55,21       0,00    4736   0 OneApp.IGCC.WinService
     10     2,06       8,76       0,14    4636   1 OpenConsole
     10     2,00       8,28       0,91   12568   1 OpenConsole
     10     2,10       8,53       0,22   14864   1 OpenConsole
     85   123,51      13,86      19,67   11268   1 PowerLauncher
     20     3,89       5,85       0,75    7008   1 PowerMgr
     18     3,96       4,20       0,34    7636   1 PowerToys
     15    29,01       3,30       0,55   12240   1 PowerToys.FancyZones
      9    15,79       1,31       0,38   12264   1 PowerToys.KeyboardManagerEngine
     57    42,81      78,18       0,64   14828   1 pwsh
     16    13,82      90,91       0,00     128   0 Registry
      8     1,43       6,87       0,00    4772   0 RstMwService
     16     6,12      24,40       0,33    4744   1 RuntimeBroker
     12     2,65      14,01       0,02    9488   1 RuntimeBroker
     17     6,20      24,92       1,19   10324   1 RuntimeBroker
     27    11,49      36,61       1,05   10784   1 RuntimeBroker
     16     3,87      17,79       2,31   11308   1 RuntimeBroker
      9     2,05       9,48       0,09   12456   1 RuntimeBroker
     12     2,82      16,02       0,91   13348   1 RuntimeBroker
      7     1,61       6,88       0,03   15128   1 RuntimeBroker
    125   160,57     236,55       7,50   10508   1 SearchApp
     72    30,63      35,95       0,00   10528   0 SearchIndexer
      0     0,18      38,04       0,00      72   0 SecureSystem
     15     3,87      14,32       0,00   12940   0 SecurityHealthService
      9     1,75       8,87       0,08   11084   1 SecurityHealthSystray
      6     4,45       4,46       0,00    4884   1 sed
      6     4,45       4,45       0,00    7316   1 sed
     11     5,78      10,80       0,00     996   0 services
      4     0,59       2,92       0,00    4528   0 SessionService
     10     2,16       4,94       0,20    9172   1 SettingSyncHost
      7     7,62       8,23       0,00    2276   0 SgrmBroker
      7     5,12       5,77       0,00    5364   1 sh
      8     5,14       7,11       0,05    8868   1 sh
      7     5,13       5,77       0,02   10252   1 sh
      8     5,14       7,11       0,03   11868   1 sh
     15     8,52      18,06       0,00    1468   1 shtctky
     17     6,26      25,20       2,53    2984   1 sihost
      3     1,04       1,18       0,00     544   0 smss
      8     1,42       7,33       0,00   11076   0 SocketHeciServer
     23     6,05      17,32       0,00    2132   0 spoolsv
     13     9,06      14,37       0,00    5568   0 SPSSLVpnService
      9     1,89       7,88       0,00    4496   0 sqlwriter
      7     1,11       5,27       0,00    4584   0 ssh-agent
      7     5,06       5,29       0,03   13224   1 ssh-agent
     30    23,50      67,27       1,44    5124   1 StartMenuExperienceHost
     23    11,63      31,36       0,00    1048   0 svchost
     20     7,70      15,65       0,00    1200   0 svchost
     13     2,48       8,28       0,00    1300   0 svchost
      7     1,22       5,21       0,00    1484   0 svchost
      9     1,13       5,18       0,00    1520   0 svchost
      7     1,44       5,89       0,00    1592   0 svchost
     13     2,50      10,21       0,00    1628   0 svchost
     17     6,12      15,29       0,00    1636   0 svchost
     13     5,73      15,73       0,00    1644   0 svchost
      9     1,81       8,11       0,00    1648   0 svchost
     11     2,63       8,55       0,00    1844   0 svchost
     12     3,07      17,87       0,00    1852   0 svchost
      9     1,91       7,61       0,00    1908   0 svchost
     16    18,15      19,43       0,00    1968   0 svchost
     12     1,89       8,24       0,00    2052   0 svchost
     12     2,31      11,31       0,00    2140   0 svchost
     24     4,79       8,77       0,00    2204   0 svchost
      8     1,42       6,93       0,00    2336   0 svchost
     10     2,57       7,92       0,00    2352   0 svchost
     16    13,30      21,93       0,00    2380   0 svchost
     16     5,05      12,95       0,00    2580   0 svchost
     10     2,15      10,18       0,00    2688   0 svchost
     12     3,15       9,81       0,00    2740   0 svchost
      9     8,12      15,99       0,00    2856   0 svchost
     12     4,32      13,21       0,00    2924   0 svchost
     11     2,39       8,40       0,00    2948   0 svchost
     15     3,43       8,82       0,00    3040   0 svchost
     12     2,81      13,37       0,00    3132   0 svchost
      8     1,46       6,72       0,00    3136   0 svchost
      7     1,28       5,62       0,00    3148   0 svchost
      9     1,98       7,99       0,00    3328   0 svchost
     10     1,86       7,58       0,00    3336   0 svchost
     33    13,43      25,81       0,00    3372   0 svchost
     19     5,97      17,46       0,00    3400   0 svchost
     16    10,69       9,72       0,00    3512   0 svchost
     12     2,88      12,65       0,00    3544   0 svchost
     19     8,74      17,60       0,00    3640   0 svchost
     11     1,67       6,51       0,00    3680   0 svchost
     15     2,88      10,21       0,00    3688   0 svchost
     24     6,13      19,29       0,00    3888   0 svchost
     15     2,90      13,73       0,00    4032   0 svchost
     10     1,91       8,02       0,00    4176   0 svchost
     12     4,04       9,44       0,00    4220   0 svchost
     18     8,31      33,82       0,78    4304   1 svchost
      8     1,80       6,60       0,00    4308   0 svchost
     25     3,61      12,90       0,00    4320   0 svchost
     22     8,27      32,89       0,84    4372   1 svchost
      9     1,53       6,55       0,00    4460   0 svchost
      7     1,25       5,49       0,00    4468   0 svchost
     27    16,32      32,54       0,00    4476   0 svchost
     13     2,66       7,93       0,00    4484   0 svchost
     19    18,33      25,49       0,00    4520   0 svchost
     18     4,32      19,13       0,00    4536   0 svchost
      8     1,54       7,02       0,00    4544   0 svchost
     16     2,77      10,50       0,00    4556   0 svchost
     17    10,34      21,39       0,00    4992   0 svchost
     12     2,77      11,58       0,00    5000   0 svchost
     11     2,26       8,89       0,00    5004   0 svchost
     14     3,06      16,31       0,00    5036   0 svchost
     12     2,26       7,33       0,00    5080   0 svchost
      7     1,24       5,30       0,00    5112   0 svchost
     26     3,45      13,12       0,00    5496   0 svchost
     22     2,04       7,39       0,00    6184   0 svchost
     12     2,42      10,16       0,00    6760   0 svchost
     24     4,70      17,75       0,00    7400   0 svchost
      9     1,72       7,89       0,00    7584   0 svchost
     12     3,99      15,83       0,00    7640   0 svchost
     20     2,71      11,41       0,00    7772   0 svchost
     11     2,13       8,57       0,00    9360   0 svchost
     12     3,12      16,11       0,12    9516   1 svchost
     10     1,91       8,66       0,00    9648   0 svchost
     12     2,23      10,50       0,00    9704   0 svchost
     11     2,34       9,38       0,00   11968   0 svchost
     10     1,80       8,94       0,00   12316   0 svchost
     26     5,55      22,74       0,58   12784   1 svchost
     10     2,19      12,96       0,00   13192   0 svchost
     20     6,82      21,27       0,88   13504   1 svchost
      9     1,54      10,25       0,00   13516   0 svchost
     12     2,61      12,45       0,00   14956   0 svchost
      0     0,20       2,65       0,00       4   0 System
     41    25,59       2,16       1,06    4616   1 SystemSettings
     31     6,06      15,51       0,23    6540   1 taskhostw
     22    13,65      51,75       0,48   11248   1 TextInputHost
     18     8,70      19,59       0,00    4780   0 tphkload
      9     1,43       6,70       0,44    8176   1 tposd
     10     2,07       9,48       0,12    9716   1 UserOOBEBroker
     10     2,51      10,63       0,00    5772   0 vmcompute
      0   302,68     302,02       0,00    7476   0 vmmem
     23    39,48      22,25       0,00    2652   0 vmms
     32    10,40      17,96       0,00    8008   0 vmwp
     37    49,55      96,26      20,38   12348   1 WindowsTerminal
     11     1,39       6,37       0,00     880   0 wininit
     14     2,88      12,33       0,00     924   1 winlogon
     71    49,08       2,04       2,11     860   1 WinStore.App
      7     1,16       5,64       0,00    2544   0 wlanext
